"code","name","academy","address","email","phone","student_count","public","url"
"0510324A","Pôle scolaire primaire des deux Rives","Reims","13 rue du Stade, 51490 DONTRIEN","ce.0510324A@ac-reims.fr","0326037436","102","true","https://www.education.gouv.fr/annuaire/51490/dontrien/ecole/0510324a/pole-scolaire-primaire-des-deux-rives.html"
"0511386E","Ecole élémentaire","Reims","5 rue du Docteur Chevallier, 51500 MAILLY CHAMPAGNE","ce.0511386E@ac-reims.fr","0326494210","68","true","https://www.education.gouv.fr/annuaire/51500/mailly-champagne/ecole/0511386e/ecole-elementaire.html"
"0511386E","Ecole élémentaire","Reims","5 rue du Docteur Chevallier, 51500 MAILLY CHAMPAGNE","ce.0511386E@ac-reims.fr","0326494210","68","true","https://www.education.gouv.fr/annuaire/51500/mailly-champagne/ecole/0511386e/ecole-elementaire.html"
"0510423H","Ecole élémentaire Emile Bruyant","Reims","7 rue de Longjumeau, 51500 TAISSY","ce.0510423H@ac-reims.fr","0326779168","144","true","https://www.education.gouv.fr/annuaire/51500/taissy/ecole/0510423h/ecole-elementaire-emile-bruyant.html"
"0510353G","Ecole maternelle","Reims","1 impasse du Préau, 51500 LUDES","ce.0510353G@ac-reims.fr","0326611102","40","true","https://www.education.gouv.fr/annuaire/51500/ludes/ecole/0510353g/ecole-maternelle.html"
"0511551J","Ecole maternelle Mairie","Reims","1 RUE LONGJUMEAU, 51500 TAISSY","ce.0511551J@ac-reims.fr","0326822242","56","true","https://www.education.gouv.fr/annuaire/51500/taissy/ecole/0511551j/ecole-maternelle-mairie.html"
"0510297W","Ecole primaire","Reims","22 GRANDE RUE, 51500 CHAMPFLEURY","ce.0510297W@ac-reims.fr","0326360199","97","true","https://www.education.gouv.fr/annuaire/51500/champfleury/ecole/0510297w/ecole-primaire.html"
"0511353u","Ecole primaire privée Sainte Jeanne d'Arc","Reims","7 rue Gambetta, 51500 RILLY LA MONTAGNE","ce.0511353u@ac-reims.fr","0326034365","90","true","https://www.education.gouv.fr/annuaire/51500/rilly-la-montagne/ecole/0511353u/ecole-primaire-privee-sainte-jeanne-d-arc.html"
"0511385D","Ecole élémentaire Marcel Gaudin","Reims","25 rue Jules Ferry, 51510 COMPERTRIX","ce.0511385D@ac-reims.fr","0326657333","91","true","https://www.education.gouv.fr/annuaire/51510/compertrix/ecole/0511385d/ecole-elementaire-marcel-gaudin.html"
"0511869E","Ecole maternelle le Haut des Collines","Reims","Rue des Sapins, 51510 FAGNIERES","ce.0511869E@ac-reims.fr","0326646609","97","true","https://www.education.gouv.fr/annuaire/51510/fagnieres/ecole/0511869e/ecole-maternelle-le-haut-des-collines.html"
"0511033W","Ecole maternelle les Tilleuls","Reims","Avenue Charles de Gaulle, 51510 FAGNIERES","ce.0511033W@ac-reims.fr","0326683297","93","true","https://www.education.gouv.fr/annuaire/51510/fagnieres/ecole/0511033w/ecole-maternelle-les-tilleuls.html"
"0510650E","Ecole primaire","Reims","13 GRANDE RUE, 51510 MATOUGUES","ce.0510650E@ac-reims.fr","0326709957","144","true","https://www.education.gouv.fr/annuaire/51510/matougues/ecole/0510650e/ecole-primaire.html"
"0510618V","Ecole élémentaire","Reims","Rue des Tournelles, 51520 RECY","ce.0510618V@ac-reims.fr","0326684437","108","true","https://www.education.gouv.fr/annuaire/51520/recy/ecole/0510618v/ecole-elementaire.html"
"0510703M","Ecole élémentaire Commandant Jean-Yves Cousteau","Reims","14 rue du Thermot, 51520 SARRY","ce.0510703M@ac-reims.fr","0326645558","153","true","https://www.education.gouv.fr/annuaire/51520/sarry/ecole/0510703m/ecole-elementaire-commandant-jean-yves-cousteau.html"
"0511451A","Ecole maternelle Commandant Jean-Yves Cousteau","Reims","14 rue du Thermot, 51520 SARRY","ce.0511451A@ac-reims.fr","0960417834","72","true","https://www.education.gouv.fr/annuaire/51520/sarry/ecole/0511451a/ecole-maternelle-commandant-jean-yves-cousteau.html"
"0510616T","Ecole primaire","Reims","22 rue de Champagne, 51520 LA VEUVE","ce.0510616T@ac-reims.fr","0326673444","93","true","https://www.education.gouv.fr/annuaire/51520/la-veuve/ecole/0510616t/ecole-primaire.html"
"0512053E","Ecole élémentaire","Reims","Avenue Michel Destrez, 51530 ST MARTIN D ABLOIS","ce.0512053E@ac-reims.fr","0326588894","78","true","https://www.education.gouv.fr/annuaire/51530/saint-martin-d-ablois/ecole/0512053e/ecole-elementaire.html"
"0510941W","Ecole élémentaire","Reims","2 allée de la Forêt, 51530 CRAMANT","ce.0510941W@ac-reims.fr","0326575532","62","true","https://www.education.gouv.fr/annuaire/51530/cramant/ecole/0510941w/ecole-elementaire.html"
"0511728B","Ecole élémentaire","Reims","Rue Anatole France, 51530 MAGENTA","ce.0511728B@ac-reims.fr","0326552723","75","true","https://www.education.gouv.fr/annuaire/51530/magenta/ecole/0511728b/ecole-elementaire.html"
"0510977K","Ecole maternelle","Reims","Rue du Vieux Château, 51530 DIZY","ce.0510977K@ac-reims.fr","0326553200","35","true","https://www.education.gouv.fr/annuaire/51530/dizy/ecole/0510977k/ecole-maternelle.html"
"0511119P","Ecole maternelle","Reims","3 avenue Michel Destrez, 51530 ST MARTIN D ABLOIS","ce.0511119P@ac-reims.fr","0973896410","54","true","https://www.education.gouv.fr/annuaire/51530/saint-martin-d-ablois/ecole/0511119p/ecole-maternelle.html"
"0511554M","Ecole maternelle","Reims","3 bis rue Cazotte, 51530 PIERRY","ce.0511554M@ac-reims.fr","0326553882","54","true","https://www.education.gouv.fr/annuaire/51530/pierry/ecole/0511554m/ecole-maternelle.html"
"0511240W","Ecole maternelle","Reims","2 allée de la Forêt, 51530 CRAMANT","ce.0511240W@ac-reims.fr","0326576902","30","true","https://www.education.gouv.fr/annuaire/51530/cramant/ecole/0511240w/ecole-maternelle.html"
"0511768V","Ecole primaire","Reims","5 rue des Ecoles, 51530 CHOUILLY","ce.0511768V@ac-reims.fr","0326554169","65","true","https://www.education.gouv.fr/annuaire/51530/chouilly/ecole/0511768v/ecole-primaire.html"
"0510955L","Ecole primaire","Reims","Allée des Promenades, 51530 OIRY","ce.0510955L@ac-reims.fr","0326576348","99","true","https://www.education.gouv.fr/annuaire/51530/oiry/ecole/0510955l/ecole-primaire.html"
"0510927F","Ecole primaire","Reims","Place du Jard, 51530 MARDEUIL","ce.0510927F@ac-reims.fr","0326554211","136","true","https://www.education.gouv.fr/annuaire/51530/mardeuil/ecole/0510927f/ecole-primaire.html"
"0510745H","Ecole élémentaire","Reims","Rue Dava, 51600 STE MARIE A PY","ce.0510745H@ac-reims.fr","0326668288","36","true","https://www.education.gouv.fr/annuaire/51600/sainte-marie-py/ecole/0510745h/ecole-elementaire.html"
"0510421F","Ecole élémentaire Aubert Senart","Reims","2 rue Aubert Senart, 51600 SUIPPES","ce.0510421F@ac-reims.fr","0326701308","115","true","https://www.education.gouv.fr/annuaire/51600/suippes/ecole/0510421f/ecole-elementaire-aubert-senart.html"
"0510422G","Ecole maternelle Renée THIERY","Reims","Place de l'Hôtel de Ville, 51600 SUIPPES","ce.0510422G@ac-reims.fr","0326701379","67","true","https://www.education.gouv.fr/annuaire/51600/suippes/ecole/0510422g/ecole-maternelle-renee-thiery.html"
"0510405N","Ecole primaire","Reims","7 rue des Ecoles, 51600 ST HILAIRE LE GRAND","ce.0510405N@ac-reims.fr","0326640902","95","true","https://www.education.gouv.fr/annuaire/51600/saint-hilaire-le-grand/ecole/0510405n/ecole-primaire.html"
"0510748L","Ecole primaire","Reims","30 ter rue des champs seigneurs, 51600 SOMMEPY TAHURE","ce.0510748L@ac-reims.fr","0967280818","68","true","https://www.education.gouv.fr/annuaire/51600/sommepy-tahure/ecole/0510748l/ecole-primaire.html"
"0510420E","Ecole primaire Jules Ferry","Reims","Rue Jules Ferry, 51600 SUIPPES","ce.0510420E@ac-reims.fr","0326701376","250","true","https://www.education.gouv.fr/annuaire/51600/suippes/ecole/0510420e/ecole-primaire-jules-ferry.html"
"0511594F","Ecole élémentaire","Reims","27 rue Fontaine Corbillon, 51700 CHATILLON SUR MARNE","ce.0511594F@ac-reims.fr","0326580771","55","true","https://www.education.gouv.fr/annuaire/51700/chatillon-sur-marne/ecole/0511594f/ecole-elementaire.html"
"0511307U","Ecole élémentaire Centre","Reims","10 RUE DU GAULT, 51700 DORMANS","ce.0511307U@ac-reims.fr","0326582780","167","true","https://www.education.gouv.fr/annuaire/51700/dormans/ecole/0511307u/ecole-elementaire-centre.html"
"0511790U","Ecole maternelle","Reims","Rue Aristide Briand, 51700 VILLERS SOUS CHATILLON","ce.0511790U@ac-reims.fr","0326580957","13","true","https://www.education.gouv.fr/annuaire/51700/villers-sous-chatillon/ecole/0511790u/ecole-maternelle.html"
"0511582T","Ecole maternelle","Reims","Rue du Contour, 51700 CHATILLON SUR MARNE","ce.0511582T@ac-reims.fr","0326583440","23","true","https://www.education.gouv.fr/annuaire/51700/chatillon-sur-marne/ecole/0511582t/ecole-maternelle.html"
"0511443S","Ecole maternelle de la Semoigne","Reims","4 rue du Cbr, 51700 VERNEUIL","ce.0511443S@ac-reims.fr","0326598820","66","true","https://www.education.gouv.fr/annuaire/51700/verneuil/ecole/0511443s/ecole-maternelle-de-la-semoigne.html"
"0511917G","Ecole maternelle les Erables","Reims","1 BIS RUE DES ERABLES, 51700 DORMANS","ce.0511917G@ac-reims.fr","0326582322","91","true","https://www.education.gouv.fr/annuaire/51700/dormans/ecole/0511917g/ecole-maternelle-les-erables.html"
"0511014A","Ecole primaire","Reims","2 rue des Ecoles, 51700 TROISSY","ce.0511014A@ac-reims.fr","0326527437","76","true","https://www.education.gouv.fr/annuaire/51700/troissy/ecole/0511014a/ecole-primaire.html"
"0511993p","Ecole primaire privée Saint-Martin","Reims","Clos de la Noue, 51700 CHATILLON SUR MARNE","ce.0511993p@ac-reims.fr","0326518945","105","true","https://www.education.gouv.fr/annuaire/51700/chatillon-sur-marne/ecole/0511993p/ecole-primaire-privee-saint-martin.html"
"0510737Z","Ecole élémentaire","Reims","14 GRANDE RUE, 51800 VERRIERES","ce.0510737Z@ac-reims.fr","0326609618","29","true","https://www.education.gouv.fr/annuaire/51800/verrieres/ecole/0510737z/ecole-elementaire.html"
"0510707S","Ecole élémentaire Camille Margaine","Reims","45 rue Margaine, 51800 STE MENEHOULD","ce.0510707S@ac-reims.fr","0326608537","111","true","https://www.education.gouv.fr/annuaire/51800/sainte-menehould/ecole/0510707s/ecole-elementaire-camille-margaine.html"
"0510712X","Ecole maternelle Robert Lancelot","Reims","Route Royale, 51800 STE MENEHOULD","ce.0510712X@ac-reims.fr","0326608367","98","true","https://www.education.gouv.fr/annuaire/51800/sainte-menehould/ecole/0510712x/ecole-maternelle-robert-lancelot.html"
"0510664V","Ecole primaire","Reims","Rue de la Chaussée, 51800 AUVE","ce.0510664V@ac-reims.fr","0326606502","104","true","https://www.education.gouv.fr/annuaire/51800/auve/ecole/0510664v/ecole-primaire.html"
"0510738A","Ecole primaire","Reims","54 route de Châlons, 51800 VILLERS EN ARGONNE","ce.0510738A@ac-reims.fr","0326603519","30","true","https://www.education.gouv.fr/annuaire/51800/villers-en-argonne/ecole/0510738a/ecole-primaire.html"
"0510739B","Ecole primaire","Reims","32 ter rue des Ducs de Joyeuses, 51800 VILLE SUR TOURBE","ce.0510739B@ac-reims.fr","0326604090","53","true","https://www.education.gouv.fr/annuaire/51800/ville-sur-tourbe/ecole/0510739b/ecole-primaire.html"
"0511541Y","Ecole primaire","Reims","30 rue de la Croix, 51800 VIENNE LE CHATEAU","ce.0511541Y@ac-reims.fr","0326601032","47","true","https://www.education.gouv.fr/annuaire/51800/vienne-le-chateau/ecole/0511541y/ecole-primaire.html"
"0520612H","Ecole élémentaire","Reims","26 rue des Acacias, 52000 JONCHERY","ce.0520612H@ac-reims.fr","0325015435","69","true","https://www.education.gouv.fr/annuaire/52000/jonchery/ecole/0520612h/ecole-elementaire.html"
"0520848P","Ecole élémentaire Jacques Prévert","Reims","3 rue Ampère, 52000 CHAUMONT","ce.0520848P@ac-reims.fr","0325034712","60","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520848p/ecole-elementaire-jacques-prevert.html"
"0520591K","Ecole élémentaire René Cassin","Reims","30 rue des Platanes, 52000 CHAUMONT","ce.0520591K@ac-reims.fr","0325033183","128","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520591k/ecole-elementaire-rene-cassin.html"
"0520572P","Ecole maternelle","Reims","Rue des Marronniers, 52000 CHAUMONT","ce.0520572P@ac-reims.fr","0325033386","100","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520572p/ecole-maternelle.html"
"0520567J","Ecole maternelle Jean Macé","Reims","22 rue Mareschal, 52000 CHAUMONT","ce.0520567J@ac-reims.fr","0325033420","55","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520567j/ecole-maternelle-jean-mace.html"
"0520979G","Ecole maternelle le Verger du Gué","Reims","2 rue de la Côte du Gué, 52000 JONCHERY","ce.0520979G@ac-reims.fr","0325329502","27","true","https://www.education.gouv.fr/annuaire/52000/jonchery/ecole/0520979g/ecole-maternelle-le-verger-du-gue.html"
"0520621T","Ecole primaire","Reims","2 allée Baudoin, 52000 SEMOUTIERS MONTSAON","ce.0520621T@ac-reims.fr","0325314158","47","true","https://www.education.gouv.fr/annuaire/52000/semoutiers-montsaon/ecole/0520621t/ecole-primaire.html"
"0520624W","Ecole primaire","Reims","55 grande rue, 52000 VILLIERS LE SEC","ce.0520624W@ac-reims.fr","0325322525","117","true","https://www.education.gouv.fr/annuaire/52000/villiers-le-sec/ecole/0520624w/ecole-primaire.html"
"0520717X","Ecole primaire","Reims","3 rue de Chamarandes, 52000 CHAUMONT","ce.0520717X@ac-reims.fr","0325032625","220","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520717x/ecole-primaire.html"
"0521038W","Ecole primaire Brethenay-Condes","Reims","60 lotissement Les Tilleuls, 52000 BRETHENAY","ce.0521038W@ac-reims.fr","0325325003","37","true","https://www.education.gouv.fr/annuaire/52000/brethenay/ecole/0521038w/ecole-primaire-brethenay-condes.html"
"0520588G","Ecole primaire Edouard Herriot","Reims","14 avenue du 109ème R.I., 52000 CHAUMONT","ce.0520588G@ac-reims.fr","0325033587","172","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520588g/ecole-primaire-edouard-herriot.html"
"0520799L","Ecole primaire privée Sainte Marie","Reims","16 rue de Verdun, 52000 CHAUMONT","ce.0520799L@ac-reims.fr","0325030930","351","true","https://www.education.gouv.fr/annuaire/52000/chaumont/ecole/0520799l/ecole-primaire-privee-sainte-marie.html"
"0520908E","Ecole élémentaire","Reims","Rue Joliot Curie, 52100 BETTANCOURT LA FERREE","ce.0520908E@ac-reims.fr","0325051589","100","true","https://www.education.gouv.fr/annuaire/52100/bettancourt-la-ferree/ecole/0520908e/ecole-elementaire.html"
"0520630C","Ecole élémentaire Gambetta","Reims","80 rue Mal de Lattre de Tassigny, 52100 ST DIZIER","ce.0520630C@ac-reims.fr","0325051080","143","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520630c/ecole-elementaire-gambetta.html"
"0520629B","Ecole élémentaire Jules Ferry","Reims","288 avenue de la République, 52100 ST DIZIER","ce.0520629B@ac-reims.fr","0325050221","158","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520629b/ecole-elementaire-jules-ferry.html"
"0520296P","Ecole élémentaire la Médiolanaise","Reims","Rue des Gascons, 52100 MOESLAINS","ce.0520296P@ac-reims.fr","0967152691","61","true","https://www.education.gouv.fr/annuaire/52100/moeslains/ecole/0520296p/ecole-elementaire-la-mediolanaise.html"
"0520668U","Ecole élémentaire Lucie Aubrac","Reims","25 rue Jean Camus, 52100 ST DIZIER","ce.0520668U@ac-reims.fr","0325560373","126","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520668u/ecole-elementaire-lucie-aubrac.html"
"0520832X","Ecole maternelle","Reims","1 rue de l'Ornel, 52100 BETTANCOURT LA FERREE","ce.0520832X@ac-reims.fr","0325055720","39","true","https://www.education.gouv.fr/annuaire/52100/bettancourt-la-ferree/ecole/0520832x/ecole-maternelle.html"
"0520305Z","Ecole maternelle Albert Camus","Reims","28 boulevard Henri Dunant, 52100 ST DIZIER","ce.0520305Z@ac-reims.fr","0325050865","92","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520305z/ecole-maternelle-albert-camus.html"
"0521042A","Ecole primaire","Reims","Rue du Château, 52100 VILLIERS EN LIEU","ce.0521042A@ac-reims.fr","0325061941","168","true","https://www.education.gouv.fr/annuaire/52100/villiers-en-lieu/ecole/0521042a/ecole-primaire.html"
"0520932F","Ecole primaire Charles Péguy","Reims","21 rue Godard Jeanson, 52100 ST DIZIER","ce.0520932F@ac-reims.fr","0325944290","173","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520932f/ecole-primaire-charles-peguy.html"
"0521031n","Ecole primaire Diderot","Reims","3 rue de Savoie-Marnaval, 52100 ST DIZIER","ce.0521031n@ac-reims.fr","0325565021","138","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0521031n/ecole-primaire-diderot.html"
"0520631D","Ecole primaire Jean Macé - Arago","Reims","15 rue Louis Ortiz, 52100 ST DIZIER","ce.0520631D@ac-reims.fr","0325050656","253","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520631d/ecole-primaire-jean-mace-arago.html"
"0520860C","Ecole primaire Langevin-Wallon","Reims","43 chemin du Clos Mortier, 52100 ST DIZIER","ce.0520860C@ac-reims.fr","0325566006","169","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520860c/ecole-primaire-langevin-wallon.html"
"0520798K","Ecole primaire privée Assomption","Reims","46 rue François 1er, 52100 ST DIZIER","ce.0520798K@ac-reims.fr","0325051477","293","true","https://www.education.gouv.fr/annuaire/52100/saint-dizier/ecole/0520798k/ecole-primaire-privee-assomption.html"
"0520715V","Ecole primaire","Reims","Rue Basse, 52110 DOULEVANT LE CHATEAU","ce.0520715V@ac-reims.fr","0325559975","66","true","https://www.education.gouv.fr/annuaire/52110/doulevant-le-chateau/ecole/0520715v/ecole-primaire.html"
"0520379E","Ecole primaire","Reims","2 rue Bernard Labarre, 52110 DOMMARTIN LE FRANC","ce.0520379E@ac-reims.fr","0325550502","53","true","https://www.education.gouv.fr/annuaire/52110/dommartin-le-franc/ecole/0520379e/ecole-primaire.html"
"0521080S","Ecole élémentaire","Reims","13 ter rue Penthièvre, 52120 CHATEAUVILLAIN","ce.0521080S@ac-reims.fr","0325329683","104","true","https://www.education.gouv.fr/annuaire/52120/chateauvillain/ecole/0521080s/ecole-elementaire.html"
"0520839E","Ecole maternelle","Reims","28 bis rue de Penthièvre, 52120 CHATEAUVILLAIN","ce.0520839E@ac-reims.fr","0325329790","67","true","https://www.education.gouv.fr/annuaire/52120/chateauvillain/ecole/0520839e/ecole-maternelle.html"
"0520543H","Ecole primaire","Reims","5 bis rue Charles de Gaulle, 52120 BRICON","ce.0520543H@ac-reims.fr","0325310982","86","true","https://www.education.gouv.fr/annuaire/52120/bricon/ecole/0520543h/ecole-primaire.html"
