RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název;Ulice;Č. p.;Č. or.;Část obce;PSČ;Místo;Telefon;Fax;Email 1;Email 2;WWW;Ředitel;IZO;Druh/Typ;Název;Škola - Ulice;Škola - Č. p.;Škola - Č. or.;Škola - Část obce;Škola - PSČ;Škola - Místo;Škola - Kód RÚIAN;Kapacita;Obor;Název.1;Forma;Délka;Jazyk;Kapacita oboru;Vyuč. jazyk oboru;Cizí jazyk;Dobíhající
600108147;60556102;2;CZ0642;6203;Základní škola, Brno, Mutěnická 23, příspěvková organizace;Základní škola;Mutěnická;4164.0;23;Židenice;62800;Brno;544 210 893;;info@zsmutenicka.cz;;http://www.zsmutenicka.cz;Mgr. Magda Střelská;60556102;B00;Základní škola;Mutěnická;4164.0;23;Židenice;62800.0;Brno;19573235.0;500;7901C01;Základní škola;10.0;90;100;500.0;10;;NE
600108155;62156420;2;CZ0642;6203;Základní škola a mateřská škola Brno, Přemyslovo nám. 1, příspěvková organizace;Základní škola a mateřská škola;Přemyslovo náměstí;89.0;1;Slatina;62700;Brno;548 212 014;548 217 641;reditelka@zspremyslovo.cz;;http://www.zspremyslovo.cz;Mgr. Světlana Brankovská;62156420;B00;Základní škola;Přemyslovo náměstí;89.0;1;Slatina;62700.0;Brno;19542241.0;400;7901C01;Základní škola;10.0;90;100;400.0;18;02;NE
600108163;62157060;2;CZ0642;6203;Základní škola a mateřská škola Brno, Horní 16, příspěvková organizace;Základní škola a mateřská škola;Horní;742.0;16;Štýřice;63900;Brno;543 214 361;;info@zshorni.cz;;http://www.zshorni.cz;Mgr. Martin Petržela;62157060;B00;Základní škola;Horní;742.0;16;Štýřice;63900.0;Brno;19129947.0;500;7901C01;Základní škola;10.0;90;100;500.0;10;;NE
600108171;62157108;2;CZ0642;6203;Základní škola, Brno, Košinova 22, příspěvková organizace;Základní škola;Košinova;661.0;22;Královo Pole;61200;Brno;606 040 200;;reditel@zskosinova.cz;;https://www.zskosinova.cz/;Mgr. Boris Mičánek;62157108;B00;Základní škola;Košinova;661.0;22;Královo Pole;61200.0;Brno;19699468.0;350;7901B01;Základní škola speciální;10.0;A0;100;1.0;10;;NE
600108171;62157108;2;CZ0642;6203;Základní škola, Brno, Košinova 22, příspěvková organizace;Základní škola;Košinova;661.0;22;Královo Pole;61200;Brno;606 040 200;;reditel@zskosinova.cz;;https://www.zskosinova.cz/;Mgr. Boris Mičánek;62157108;B00;Základní škola;Košinova;661.0;22;Královo Pole;61200.0;Brno;19699468.0;350;7901C01;Základní škola;10.0;90;100;350.0;10;;NE
600108180;62157116;2;CZ0642;6203;Základní škola, Brno, Herčíkova 19, příspěvková organizace;Základní škola;Herčíkova;2499.0;19;Královo Pole;61200;Brno;541 212 453;;reditel@zshercikova.cz;info@zshercikova.cz;http://www.zshercikova.cz;Mgr. Ronald Martini;62157116;B00;Základní škola;Herčíkova;2499.0;19;Královo Pole;61200.0;Brno;19718993.0;820;7901C01;Základní škola;10.0;90;100;820.0;10;;NE
600108198;70262969;2;CZ0642;6203;Základní škola Brno, Novoměstská 21, příspěvková organizace;Základní škola;Novoměstská;1887.0;21;Řečkovice;62100;Brno;541 321 508;541 229 048;reditel@zsnovomestska.cz;kancelar@zsnovomestska.cz;http://www.zsnovomestska.cz;Mgr. Josef Jelínek;102067589;B00;Základní škola;Novoměstská;1887.0;21;Řečkovice;62100.0;Brno;19512384.0;570;7901C01;Základní škola;10.0;90;100;570.0;10;;NE
600108201;64328678;2;CZ0642;6203;Základní škola a Mateřská škola, Brno, Jana Broskvy 3, příspěvková organizace;Základní škola a Mateřská škola;Jana Broskvy;388.0;3;Chrlice;64300;Brno;545 219 112;545 219 112;zschrlice@zschrlice.cz;;http://www.zschrlice.cz;PaedDr. Marie Vlčková;102067449;B00;Základní škola;Jana Broskvy;388.0;3;Chrlice;64300.0;Brno;19062737.0;540;7901C01;Základní škola;10.0;90;100;540.0;10;;NE
600108210;44994036;2;CZ0642;6203;Základní škola a Mateřská škola Brno, Pavlovská 16, příspěvková organizace;Základní škola;Pavlovská;576.0;16;Kohoutovice;62300;Brno;547 381 221;;info@zspavlovska.cz;;www.zspavlovska.cz;Mgr. Lumír Sedláček;44994036;B00;Základní škola;Pavlovská;576.0;16;Kohoutovice;62300.0;Brno;19385099.0;580;7901C01;Základní škola;10.0;90;100;580.0;10;;NE
600108228;48512524;2;CZ0642;6203;Základní škola, Brno, Holzova 1, příspěvková organizace;Základní škola;Holzova;1461.0;1;Líšeň;62800;Brno;544 210 097;;zsholzova@zsholzova.cz;petra.slavickova@zsholzova.cz;www.zsholzova.cz;Ing. Petra Slavíčková;48512524;B00;Základní škola;Holzova;1461.0;1;Líšeň;62800.0;Brno;19425261.0;765;7901C001;Základní škola;10.0;90;100;765.0;10;;ANO
600108228;48512524;2;CZ0642;6203;Základní škola, Brno, Holzova 1, příspěvková organizace;Základní škola;Holzova;1461.0;1;Líšeň;62800;Brno;544 210 097;;zsholzova@zsholzova.cz;petra.slavickova@zsholzova.cz;www.zsholzova.cz;Ing. Petra Slavíčková;48512524;B00;Základní škola;Holzova;1461.0;1;Líšeň;62800.0;Brno;19425261.0;765;7901C01;Základní škola;10.0;90;100;765.0;10;;NE
600108236;62156527;2;CZ0642;6203;Základní škola a mateřská škola Brno, Jihomoravské nám. 2;Základní škola a mateřská škola;Jihomoravské náměstí;1089.0;2;Slatina;62700;Brno;545 321 290;545 321 600;zsjihomoravskenam@zsjihomoravske.cz;kasikova@zsjihomoravske.cz;http://www.zsjihomoravske.cz;Mgr. Michaela Kašíková;62156527;B00;Základní škola;Jihomoravské náměstí;1089.0;2;Slatina;62700.0;Brno;19553196.0;565;7901C01;Základní škola;10.0;90;100;565.0;10;;NE
600108244;62156969;2;CZ0642;6203;Základní škola, Brno, Slovanské nám. 2, příspěvková organizace;Základní škola;Slovanské náměstí;1218.0;2;Královo Pole;61200;Brno;541 211 758;549 242 379;jalovy@zsslovanak.cz;;www.zsslovanak.cz;Mgr. David Jalový;62156969;B00;Základní škola;Slovanské náměstí;1218.0;2;Královo Pole;61200.0;Brno;19704411.0;840;7901C01;Základní škola;10.0;90;100;840.0;10;;NE
600108252;48512672;2;CZ0642;6203;Základní škola Brno, Hroznová 1, příspěvková organizace;Základní škola;Hroznová;65.0;1;Pisárky;60300;Brno;543 211 912;;vedeni@zshroznova.cz;;http://www.zshroznova.cz;Mgr. Jakub Žák;48512672;B00;Základní škola;Hroznová;65.0;1;Pisárky;60300.0;Brno;19141092.0;470;7901C01;Základní škola;10.0;90;100;470.0;10;;NE
600108261;60556188;2;CZ0642;6203;Základní škola a mateřská škola Brno, Husova 17, příspěvková organizace;Základní škola a mateřská škola;Husova;219.0;17;Brno-město;60200;Brno;542 212 689;542 212 689;reditel@zshusovabrno.cz;;http://www.zshusovabrno.cz;Mgr. Roman Tlustoš;60556188;B00;Základní škola;Husova;219.0;17;Brno-město;60200.0;Brno;19095848.0;580;7901C01;Základní škola;10.0;90;100;580.0;10;;NE
600108279;49465481;2;CZ0642;6203;Základní škola Brno, Horácké náměstí 13, příspěvková organizace;Základní škola;Horácké náměstí;1493.0;13;Řečkovice;62100;Brno;541 321 507;541 321 507;skola@zshoracke.org;;;Mgr. et Mgr. Ivana Melichárková;49465481;B00;Základní škola;Horácké náměstí;1493.0;13;Řečkovice;62100.0;Brno;19508301.0;960;7901C01;Základní škola;10.0;90;100;960.0;10;;NE
600108287;62156632;2;CZ0642;6203;Základní škola a Mateřská škola, Brno, Elišky Přemyslovny 10, příspěvková organizace;Základní škola a Mateřská škola;Elišky Přemyslovny;497.0;10;Starý Lískovec;62500;Brno;547 241 041;;skola@zspremyslovny.cz;kotaskova.m@email.cz;http://www.zspremyslovny.cz;Mgr. Margita Kotásková;62156632;B00;Základní škola;Elišky Přemyslovny;497.0;10;Starý Lískovec;62500.0;Brno;19563922.0;274;7901C01;Základní škola;10.0;90;100;274.0;10;;NE
600108295;44994052;2;CZ0642;6203;Základní škola Brno, Laštůvkova 77, příspěvková organizace;Základní škola;Laštůvkova;920.0;77;Bystrc;63500;Brno;546 224 090;546 224 090;reditel@zslastuvkova.cz;;www.zslastuvkova.cz;Petr Křivka;44994052;B00;Základní škola;Laštůvkova;920.0;77;Bystrc;63500.0;Brno;19316704.0;850;7901C01;Základní škola;10.0;90;100;850.0;10;;NE
600108309;48512401;2;CZ0642;6203;Základní škola, Brno, Novolíšeňská 10, příspěvková organizace;Základní škola;Novolíšeňská;2411.0;10;Líšeň;62800;Brno;515 919 711;515 919 710;skola@zsnovolisenska.cz;;www.zsnovolisenska.cz;RNDr. Josef Novák;48512401;B00;Základní škola;Novolíšeňská;2411.0;10;Líšeň;62800.0;Brno;19435649.0;850;7901C01;Základní škola;10.0;90;100;850.0;10;;NE
600108317;48512630;2;CZ0642;6203;Základní škola a mateřská škola Brno, Křídlovická 30b, příspěvková organizace;Základní škola a mateřská škola;Křídlovická;513.0;30b;Staré Brno;60300;Brno;543 212 716;543 213 523;kancelar@zskridlovicka.cz;;http://www.zskridlovicka.cz;RNDr. Jarmila Bavlnková;48512630;B00;Základní škola;Křídlovická;513.0;30b;Staré Brno;60300.0;Brno;19108036.0;750;7901C01;Základní škola;10.0;90;100;750.0;10;;NE
600108325;60555823;2;CZ0642;6203;Základní škola a mateřská škola Brno, Vedlejší 10, příspěvková organizace;Základní škola a mateřská škola Brno;Vedlejší;655.0;10;Bohunice;62500;Brno;547 218 198;;info@zsvedlejsi.cz;;http://www.zsvedlejsi.cz;Mgr. Michal Klaška;60555823;B00;Základní škola;Vedlejší;655.0;10;Bohunice;62500.0;Brno;19217307.0;810;7901C01;Základní škola;10.0;90;100;810.0;10;;NE
600108350;44994290;2;CZ0642;6203;Základní škola, Brno, Jasanová 2, příspěvková organizace;Základní škola;Jasanová;647.0;2;Jundrov;63700;Brno;541 220 023;541 220 031;reditel@zsjundrov.cz;hospodar@zsjundrov.cz;http://www.zsjundrov.cz;Mgr. Přemysl Jeřábek;44994290;B00;Základní škola;Jasanová;647.0;2;Jundrov;63700.0;Brno;19367121.0;470;7901C01;Základní škola;10.0;90;100;470.0;10;;NE
600108368;48511111;2;CZ0642;6203;Tyršova základní škola, Brno, Kuldova 38;Tyršova základní škola;Kuldova;734.0;38;Zábrdovice;61500;Brno;545 425 061;545 425 060;posta@zskuldova.cz;mjedlickova@zskuldova.cz;http://www.zskuldova.cz;Mgr. Michaela Jedličková;48511111;B00;Základní škola;Kuldova;734.0;38;Zábrdovice;61500.0;Brno;19670656.0;380;7901C01;Základní škola;10.0;90;100;380.0;10;;NE
600108376;48511226;2;CZ0642;6203;Základní škola, Brno, Kamínky 5, příspěvková organizace;Základní škola;Kamínky;368.0;5;Nový Lískovec;63400;Brno;547 422 777;547 422 778;skola@zskaminky.cz;;http://www.zskaminky.cz;Mgr. Petr Novák, Ph.D.;48511226;B00;Základní škola;Kamínky;368.0;5;Nový Lískovec;63400.0;Brno;19484089.0;540;7901C01;Základní škola;10.0;90;100;540.0;10;;NE
600108384;48512184;2;CZ0642;6203;Základní škola J. A. Komenského a Mateřská škola Brno, nám. Republiky 10, příspěvková organizace;ZŠ J. A. Komenského a Mateřská škola;náměstí Republiky;1536.0;10;Husovice;61400;Brno;545 212 241;;vedeni@zsnamrep.cz;prochazka@zsnamrep.cz;http://www.zsnamrep.cz;Mgr. Roman Procházka;48512184;B00;Základní škola;náměstí Republiky;1536.0;10;Husovice;61400.0;Brno;19255756.0;550;7901C01;Základní škola;10.0;90;100;550.0;10;;NE
600108422;48512664;2;CZ0642;6203;Základní škola a mateřská škola Brno, Křenová 21, příspěvková organizace;Základní škola a mateřská škola;Křenová;99.0;21;Trnitá;60200;Brno;533 433 611;;zskrenova@zskrenova.cz;;http://www.zskrenova.cz;Mgr. Zdeněk Lichtneger;48512664;B00;Základní škola;Křenová;99.0;21;Trnitá;60200.0;Brno;19206631.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
600108431;48512711;2;CZ0642;6203;Základní škola a mateřská škola Brno, Antonínská 3, příspěvková organizace;Základní škola a mateřská škola;Antonínská;550.0;3;Veveří;60200;Brno;530 508 950;;zsantoninska@zsantoninska.cz;libor.tomanek@zsantoninska.cz;https://www.zsantoninska.cz/;Mgr. Libor Tománek;48512711;B00;Základní škola;Antonínská;550.0;3;Veveří;60200.0;Brno;19171552.0;550;7901C01;Základní škola;10.0;90;100;550.0;10;;NE
600108449;49465538;2;CZ0642;6203;Základní škola Brno, Hamry 12, příspěvková organizace;Základní škola;Hamry;576.0;12;Maloměřice;61400;Brno;545 230 160;545 230 160;info@zshamry.cz;varmuzova@zshamry.cz;www.zshamry.cz;Mgr. Velena Varmužová;49465538;B00;Základní škola;Hamry;576.0;12;Maloměřice;61400.0;Brno;19447809.0;445;7901C01;Základní škola;10.0;90;100;445.0;10;;NE
600108465;49466208;2;CZ0642;6203;Základní škola Brno, Otevřená 20a, příspěvková organizace;Základní škola;Otevřená;986.0;20a;Žebětín;64100;Brno;511 119 156;;info@zszebetin.cz;;http://www.zszebetin.cz;Mgr. Dagmar Šenbergerová;49466208;B00;Základní škola;Otevřená;986.0;20a;Žebětín;64100.0;Brno;40922987.0;730;7901C01;Základní škola;10.0;90;100;730.0;10;;NE
600108473;49466321;2;CZ0642;6203;Základní škola, Brno, Kneslova 28, příspěvková organizace;Základní škola;Kneslova;697.0;28;Černovice;61800;Brno;548 531 575;548 531 575;sekretariat@zskneslova.cz;;www.zskneslova.cz;Mgr. Miroslav Hrdlík;49466321;B00;Základní škola;Kneslova;697.0;28;Černovice;61800.0;Brno;19347677.0;450;7901C01;Základní škola;10.0;90;100;450.0;10;;NE
600108481;60555882;2;CZ0642;6203;Základní škola a Mateřská škola Brno, Pastviny 70, příspěvková organizace;Základní škola a Mateřská škola;Pastviny;718.0;70;Komín;62400;Brno;537 026 411;;sekretarka@zspastviny.cz;kubenova@zspastviny.cz;https://www.zspastviny.cz/;Mgr. Gabriela Kuběnová;60555882;B00;Základní škola;Pastviny;718.0;70;Komín;62400.0;Brno;19678878.0;850;7901C01;Základní škola;10.0;90;100;850.0;10;;NE
600108490;62156781;2;CZ0642;6203;Základní škola Brno, Sirotkova 36, příspěvková organizace;Základní škola;Sirotkova;371.0;36;Žabovřesky;61600;Brno;541 211 945;541 211 944;zssir@zssirotkova.cz;jedlicka@zssirotkova.cz;www.zssirotkova.cz;Mgr. Dan Jedlička;62156781;B00;Základní škola;Sirotkova;371.0;36;Žabovřesky;61600.0;Brno;19578199.0;780;7901C01;Základní škola;10.0;90;100;780.0;10;;NE
600108503;62157094;2;CZ0642;6203;Základní škola a Mateřská škola, Brno, Staňkova 14, příspěvková organizace;Základní škola a Mateřská škola;Staňkova;327.0;14;Ponava;60200;Brno;604 247 702 ,541219992;;zsstankova@volny.cz;;http://www.zsstankova.eu;Mgr. Martin Jelínek, MBA;62157094;B00;Základní škola;Staňkova;327.0;14;Ponava;60200.0;Brno;19748981.0;670;7901C01;Základní škola;10.0;90;100;670.0;10;;NE
600108511;70994218;2;CZ0642;6203;Základní škola Brno, Zeiberlichova 49, příspěvková organizace;Základní škola;Zeiberlichova;72.0;49;Soběšice;64400;Brno;541 238 227;;zeiberlichova@wo.cz;info@zssobesice.cz;http://www.zssobesice.cz;Mgr. Pavla Kunovjánková;102055904;B00;Základní škola;Zeiberlichova;72.0;49;Soběšice;64400.0;Brno;19282010.0;150;7901C01;Základní škola;10.0;90;100;150.0;10;;NE
600108520;70829705;2;CZ0642;6203;Základní škola a mateřská škola Brno, Blanenská 1, příspěvková organizace;Základní škola a mateřská škola;Blanenská;1.0;2;Jehnice;62100;Brno;541 237 316;;zaplatilkova@zsjehnice.cz;;http://www.zsjehnice.cz;Mgr. Petr Kotyza;102055955;B00;Základní škola;Blanenská;1.0;2;Jehnice;62100.0;Brno;19073569.0;200;7901B01;Základní škola speciální;10.0;A0;100;5.0;10;;NE
600108520;70829705;2;CZ0642;6203;Základní škola a mateřská škola Brno, Blanenská 1, příspěvková organizace;Základní škola a mateřská škola;Blanenská;1.0;2;Jehnice;62100;Brno;541 237 316;;zaplatilkova@zsjehnice.cz;;http://www.zsjehnice.cz;Mgr. Petr Kotyza;102055955;B00;Základní škola;Blanenská;1.0;2;Jehnice;62100.0;Brno;19073569.0;200;7901C01;Základní škola;10.0;90;100;200.0;10;;NE
600108538;70435839;2;CZ0642;6203;Základní škola Brno, Bednářova 28, příspěvková organizace;Základní škola;Bednářova;496.0;28;Horní Heršpice;61900;Brno;775 857 865;;zsb@zsb.cz;;http://www.zsb.cz;Mgr. Vlastimil Proks;102067007;B00;Základní škola;Bednářova;496.0;28;Horní Heršpice;61900.0;Brno;19404425.0;300;7901C01;Základní škola;10.0;90;100;300.0;10;;NE
600108546;62156543;2;CZ0642;6203;Základní škola, Brno, Bosonožská 9, příspěvková organizace;Základní škola;Bosonožská;381.0;9;Starý Lískovec;62500;Brno;547 218 242;547 215 511;info@zsbos9.cz;spackova@zsbos9.cz;http://www.zsbos9.cz;Mgr. Lenka Špačková;62156543;B00;Základní škola;Bosonožská;381.0;9;Starý Lískovec;62500.0;Brno;19562756.0;550;7901C001;Základní škola;10.0;90;100;550.0;10;;ANO
600108546;62156543;2;CZ0642;6203;Základní škola, Brno, Bosonožská 9, příspěvková organizace;Základní škola;Bosonožská;381.0;9;Starý Lískovec;62500;Brno;547 218 242;547 215 511;info@zsbos9.cz;spackova@zsbos9.cz;http://www.zsbos9.cz;Mgr. Lenka Špačková;62156543;B00;Základní škola;Bosonožská;381.0;9;Starý Lískovec;62500.0;Brno;19562756.0;550;7901C01;Základní škola;10.0;90;100;550.0;10;;NE
600108562;70867917;2;CZ0642;6203;Základní škola Brno, Tuháčkova 25, příspěvková organizace;Základní škola;Tuháčkova;23.0;25;Komárov;61700;Brno;545 221 173;;info@zstuhackova.cz;;http://www.zstuhackova.edupage.org;Mgr. Adam Koníček;102067767;B00;Základní škola;Tuháčkova;23.0;25;Komárov;61700.0;Brno;19391382.0;520;7901C01;Základní škola;10.0;90;100;520.0;10;;NE
600108571;48510661;2;CZ0642;6203;Masarykova základní škola, Brno, Kamenačky 3591/4;Masarykova základní škola;Kamenačky;3591.0;4;Židenice;63600;Brno;548 426 011;;reditel@zskamenacky.cz;zavrelova.mart@seznam.cz;http://www.zskamenacky.cz;Mgr. Martina Zavřelová;48510661;B00;Základní škola;Kamenačky;3591.0;4;Židenice;63600.0;Brno;19655835.0;400;7901C01;Základní škola;10.0;90;100;400.0;10;;NE
600108589;49466615;2;CZ0642;6203;Základní škola Brno, Janouškova 2, příspěvková organizace;Základní škola;Janouškova;577.0;2;Černá Pole;61300;Brno;545 222 083;545 222 439;vedeni@zsjanouskova.cz;zastupce@zsjanouskova.cz;www.zsjanouskova.cz;Mgr. Jan Maroši;49466615;B00;Základní škola;Janouškova;577.0;2;Černá Pole;61300.0;Brno;19293704.0;800;7901C01;Základní škola;10.0;90;100;800.0;10;;NE
600108597;62156888;2;CZ0642;6203;Základní škola Brno, Hudcova 35, příspěvková organizace;Základní škola;Hudcova;81.0;35;Medlánky;62100;Brno;549 271 551;;skola@zshudcova.cz;reditel@zshudcova.cz;http://www.zshudcova;Mgr. Jakub Cimala;62156888;B00;Základní škola;Hudcova;81.0;35;Medlánky;62100.0;Brno;19471343.0;586;7901C01;Základní škola;10.0;90;100;586.0;10;;NE
600108601;48513997;2;CZ0642;6203;Základní škola a Mateřská škola Brno, Bosonožské nám. 44, příspěvková organizace;Základní škola a Mateřská škola;Bosonožské náměstí;100.0;44;Bosonohy;64200;Brno;547 227 171 ,774701155;;skricka@skolabosonohy.cz;info@skolabosonohy.cz;www.skolabosonohy.cz;Mgr. Stanislav Skřička;48513997;B00;Základní škola;Bosonožské náměstí;100.0;44;Bosonohy;64200.0;Brno;19224290.0;150;7901C01;Základní škola;10.0;90;100;150.0;10;;NE
600108619;49465091;2;CZ0642;6203;Masarykova základní škola a Mateřská škola Brno, Zemědělská 29, příspěvková organizace;Masarykova základní škola a MŠ;Zemědělská;173.0;29;Černá Pole;61300;Brno;545 428 511;545 428 510;info@maskola.cz;hruza@maskola.cz;https://www.maskola.cz;Mgr. Miloš Hrůza;49465091;B00;Základní škola;Zemědělská;173.0;29;Černá Pole;61300.0;Brno;19289031.0;700;7901C01;Základní škola;10.0;90;100;700.0;10;;NE
600108635;70944776;2;CZ0642;6203;Základní škola Brno, Měšťanská 21, příspěvková organizace;Základní škola;Měšťanská;459.0;21;Brněnské Ivanovice;62000;Brno;533 433 315;;info@zsmestanska.cz;reditel@zsmestanska.cz;http://www.zsmestanska.cz;Mgr. Petr Opletal;102067481;B00;Základní škola;Měšťanská;459.0;21;Brněnské Ivanovice;62000.0;Brno;19054122.0;600;7901B01;Základní škola speciální;10.0;A0;100;5.0;10;;NE
600108635;70944776;2;CZ0642;6203;Základní škola Brno, Měšťanská 21, příspěvková organizace;Základní škola;Měšťanská;459.0;21;Brněnské Ivanovice;62000;Brno;533 433 315;;info@zsmestanska.cz;reditel@zsmestanska.cz;http://www.zsmestanska.cz;Mgr. Petr Opletal;102067481;B00;Základní škola;Měšťanská;459.0;21;Brněnské Ivanovice;62000.0;Brno;19054122.0;600;7901C01;Základní škola;10.0;90;100;600.0;10;;NE
