source,school_type,school_name,school_name_en,moe_code,subdistrict,district,province,address,postcode,telephone,email,website,curriculum,level_min,level_max,students,boarding,geo_location,latitude,longitude
OBEC (Public),Public,บ้านหนองนาคำ,,1041680101,หนองนาคำ,เมืองอุดรธานี,อุดรธานี,-หมูที่ 1 ตำบลหนองนาคำ  อ. เมือง  จ. อุดรธานี อุดร-สกลนคร,41000,042-290495,,,Thai National Curriculum,อ.2,ม.3,557,,พื้นราบ,17.370476,102.893034
OBEC (Public),Public,บ้านหนองหว้าหนองไผ่,,1041680102,หนองนาคำ,เมืองอุดรธานี,อุดรธานี,- -,41000,042290336,,,Thai National Curriculum,อ.2,ป.6,165,,พื้นราบ,17.334655,102.898544
OBEC (Public),Public,บ้านหนองแก,,1041680103,หนองนาคำ,เมืองอุดรธานี,อุดรธานี,บ้านหนองแก  หมู่ 6 อุดร - สกล,41000,-,,,Thai National Curriculum,อ.2,ป.6,57,,พื้นราบ,17.350919,102.925191
OBEC (Public),Public,บ้านถ่อนน้อยหนองไผ่คำ,,1041680104,หนองนาคำ,เมืองอุดรธานี,อุดรธานี,152 -,41000,042290400,,,Thai National Curriculum,อ.2,ป.6,107,,พื้นราบ,17.373648,102.909148
OBEC (Public),Public,บ้านพรสวรรค์,,1041680108,หนองนาคำ,เมืองอุดรธานี,อุดรธานี,- นิตโย,41000,042290407,,,Thai National Curriculum,อ.2,ป.6,25,,พื้นราบ,17.377285,102.858591
OBEC (Public),Public,บ้านหนองขาม(ค่ายเสนีย์อุปถัมภ์),,1041680017,หนองบัว,เมืองอุดรธานี,อุดรธานี,- นิตโย,41000,042223184,,,Thai National Curriculum,อ.2,ป.6,415,,พื้นราบ,17.382618,102.835532
OBEC (Public),Public,บ้านดงอุดม,,1041680019,หนองบัว,เมืองอุดรธานี,อุดรธานี,- รอบเมือง - บ้านหนองใส,41000,042223430,,,Thai National Curriculum,อ.2,ม.3,113,,พื้นราบ,17.404352,102.822637
OBEC (Public),Public,บ้านเก่าน้อย,,1041680084,หนองบัว,เมืองอุดรธานี,อุดรธานี,190  หมู่ 7 ซอยมหาโคตร,41000,042126040,,,Thai National Curriculum,อ.2,ป.6,30,,พื้นราบ,17.438452,102.797214
OBEC (Public),Public,บ้านแม่นนท์,,1041680093,หนองไผ่,เมืองอุดรธานี,อุดรธานี,- อุดร-ขอนแก่น,41330,042207610,,,Thai National Curriculum,อ.2,ป.6,85,,พื้นราบ,17.242045,102.896439
OBEC (Public),Public,ชุมชนจำปี,,1041680441,จำปี,ศรีธาตุ,อุดรธานี,- -,41230,042-382144,,,Thai National Curriculum,อ.2,ม.3,177,,พื้นราบ,16.962282,103.178976
OBEC (Public),Public,บ้านหนองไผ่หนองหิน,,1041680094,หนองไผ่,เมืองอุดรธานี,อุดรธานี,บ้านหนองไผ่ มิตรภาพอุดร-ขอนแก่น,41330,042-207228,,,Thai National Curriculum,อ.2,ป.6,70,,พื้นราบ,17.253296,102.892647
OBEC (Public),Public,บ้านหนองนาเจริญ,,1041680095,หนองไผ่,เมืองอุดรธานี,อุดรธานี,บ้านหนองนาเจริญ -,41330,0885726153,,,Thai National Curriculum,อ.2,ป.6,63,,พื้นราบ,17.296293,102.915426
OBEC (Public),Public,บ้านหนองบัวเงินหนองบัวทอง,,1041680096,หนองไผ่,เมืองอุดรธานี,อุดรธานี,0 มิตรภาพอุดร-ขอนแก่น,41330,042220239,,,Thai National Curriculum,อ.2,ป.6,115,,พื้นราบ,17.22345,102.897914
OBEC (Public),Public,บ้านหนองตะไก้,,1041680092,หนองไผ่,เมืองอุดรธานี,อุดรธานี,329 มิตรภาพอุดร-ขอนแก่น,41330,0801997755,,,Thai National Curriculum,อ.2,ป.6,99,,พื้นราบ,17.26429,102.897404
OBEC (Public),Public,บ้านโสกน้ำขาว,,1041680037,หนองไฮ,เมืองอุดรธานี,อุดรธานี,บ้านโสกน้ำขาว ถนนบ้านเหล่า-ท่ายม,41000,042-220142,,,Thai National Curriculum,อ.2,ป.6,93,,พื้นราบ,17.327806,102.709289
OBEC (Public),Public,หนองไฮวิทยา,,1041680061,หนองไฮ,เมืองอุดรธานี,อุดรธานี,131 บ้านเหล่า - ท่ายม,41000,0,,,Thai National Curriculum,อ.2,ม.3,216,,พื้นราบ,17.287832,102.699329
OBEC (Public),Public,บ้านโนนสะอาดผาสุข,,1041680062,หนองไฮ,เมืองอุดรธานี,อุดรธานี,- -,41000,042910154,,,Thai National Curriculum,อ.2,ม.3,285,,พื้นราบ,17.280516,102.701752
OBEC (Public),Public,บ้านดงมะกรูดทรายทอง,,1041680063,หนองไฮ,เมืองอุดรธานี,อุดรธานี,1 -,41000,0816703562,,,Thai National Curriculum,อ.2,ป.6,190,,พื้นราบ,17.293844,102.683263
OBEC (Public),Public,บ้านโคกลาด,,1041680064,หนองไฮ,เมืองอุดรธานี,อุดรธานี,- บ้านเหล่า-ท่ายม,41000,0899424179,,,Thai National Curriculum,อ.2,ม.3,280,,พื้นราบ,17.227021,102.718405
OBEC (Public),Public,ชุมชนบ้านเดื่อวิทยา,,1041680020,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,0 อุดร-สามพร้าว,41000,042221581,,,Thai National Curriculum,อ.2,ป.6,74,,พื้นราบ,17.424229,102.806268
OBEC (Public),Public,บ้านหนองเหล็ก,,1041680018,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,- หน้าสถานีรถไฟอุดรธานี,41000,042245852,,,Thai National Curriculum,อ.2,ป.6,70,,พื้นราบ,17.410338,102.810959
OBEC (Public),Public,บ้านหนองตุ,,1041680016,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,79/10 ซอยบ้านหนองตุ,41000,042242807,,,Thai National Curriculum,อ.1,ป.6,165,,พื้นราบ,17.392395,102.824568
OBEC (Public),Public,บ้านม่วงสว่างสามัคคี,,1041680021,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,- ประชาสันติ,41000,042243065,,,Thai National Curriculum,อ.2,ม.3,152,,พื้นราบ,17.380825,102.815673
OBEC (Public),Public,อนุบาลอุดรธานี,,1041680008,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,101 ศรีสุข,41000,0422442699,,,Thai National Curriculum,อ.2,ป.6,3418,,พื้นราบ,17.408394,102.779873
OBEC (Public),Public,บ้านหมากแข้ง,,1041680001,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,133 อำเภอ,41000,042244294,,,Thai National Curriculum,อ.2,ม.6,3504,,พื้นราบ,17.401209,102.790577
OBEC (Public),Public,บ้านดอนอุดม(เนยอุปถัมภ์),,1041680005,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,789 อำเภอ,41000,042237680,,,Thai National Curriculum,อ.2,ป.6,36,,พื้นราบ,17.388584,102.791397
OBEC (Public),Public,บ้านหนองบัว,,1041680015,หมากแข้ง,เมืองอุดรธานี,อุดรธานี,553 เก่าจาน,41000,042244735,,,Thai National Curriculum,อ.2,ม.3,263,,พื้นราบ,17.394376,102.805925
OBEC (Public),Public,หนองสำโรงวิทยา,,1041680086,หมูม่น,เมืองอุดรธานี,อุดรธานี,- อุดร-หนองสำโรง,41000,042223529,,,Thai National Curriculum,อ.2,ม.3,642,,พื้นราบ,17.449958,102.785667
OBEC (Public),Public,ชุมชนหมูม่นวิทยาสรรค์,,1041680087,หมูม่น,เมืองอุดรธานี,อุดรธานี,98 มิตรภาพ - เชียงพัง,41000,0833428585,,,Thai National Curriculum,อ.2,ม.3,51,,พื้นราบ,17.507356,102.75935
OBEC (Public),Public,ชุมชนกุดหมากไฟ,,1041680473,กุดหมากไฟ,หนองวัวซอ,อุดรธานี,132  บ้านหนองแวงพัฒนา อุดรธานี  - หนองแวงจุมพล,41220,042-125295,,,Thai National Curriculum,อ.2,ม.3,287,,พื้นราบ,17.089291,102.607574
OBEC (Public),Public,บ้านโคกล่าม,,1041680474,กุดหมากไฟ,หนองวัวซอ,อุดรธานี,บ้านโคกล่าม -,41220,,,,Thai National Curriculum,อ.2,ป.6,122,,พื้นราบ,17.070796,102.623916
OBEC (Public),Public,บ้านหนองแวงจุมพล,,1041680475,กุดหมากไฟ,หนองวัวซอ,อุดรธานี,- -,41220,0850044724,,,Thai National Curriculum,อ.2,ป.6,201,,พื้นราบ,17.041071,102.623953
OBEC (Public),Public,บ้านหนองแซงสร้อย,,1041680499,น้ำพ่น,หนองวัวซอ,อุดรธานี,170 -,41360,,,,Thai National Curriculum,อ.2,ม.3,202,,พื้นราบ,17.328091,102.507647
OBEC (Public),Public,บ้านหนองแวงเดิดเกษตรสมบูรณ์,,1041680501,น้ำพ่น,หนองวัวซอ,อุดรธานี,- หนองวัวซอ-กุดจับ,41360,0807510660,,,Thai National Curriculum,อ.2,ป.6,53,,พื้นราบ,17.348084,102.660459
OBEC (Public),Public,บ้านน้ำพ่น,,1041680502,น้ำพ่น,หนองวัวซอ,อุดรธานี,179 ไชยยงค์ชูชาติ,41360,0872309731,,,Thai National Curriculum,อ.2,ม.3,193,,พื้นราบ,17.341289,102.559586
OBEC (Public),Public,บ้านเลา,,1041680503,น้ำพ่น,หนองวัวซอ,อุดรธานี,บ้านเลา -,41360,0800058894,,,Thai National Curriculum,อ.2,ป.6,51,,พื้นราบ,17.337447,102.545893
OBEC (Public),Public,รัฐประชา 509,,1041680482,โนนหวาย,หนองวัวซอ,อุดรธานี,199 อุดร-อูบมุง,41220,042-298272,,,Thai National Curriculum,อ.2,ป.6,137,,พื้นราบ,17.156499,102.575425
OBEC (Public),Public,บ้านโนนหวาย,,1041680484,โนนหวาย,หนองวัวซอ,อุดรธานี,3 อุดร - กุดหมากไฟ,41220,042298543,,,Thai National Curriculum,อ.2,ป.6,248,,พื้นราบ,17.147422,102.577538
OBEC (Public),Public,บ้านหนองเม็กห้วยทราย,,1041680485,โนนหวาย,หนองวัวซอ,อุดรธานี,บ้านหนองเม็ก -,41220,042 250737,,,Thai National Curriculum,อ.2,ป.6,86,,พื้นราบ,17.123747,102.576909
